MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,Amp (uV),SpikeN,posX,posY,peakt,ClusterDepth (um),CCFName,CCFAcronym,CCFColor,Peak (uV),Trough (uV),PTratio,Duration (ms),Footprint (um),artefacts,label,new_label
ZYE_0008,11/04/2020,1,p1,0,7,250,35,195,746,2,42,42,1754,corpus callosum,cc,CCCCCC,59,-136,0.4,0.23,13,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,37,248,97,3,44,41,1742,corpus callosum,cc,CCCCCC,70.4,-177.4,0.4,0.3,14,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,38,156,356,5,43,42,1748,corpus callosum,cc,CCCCCC,34.1,-122.1,0.3,0.3,10,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,39,223,2141,3,45,45,1736,corpus callosum,cc,CCCCCC,167.9,-55,3.1,0.2,12,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,41,147,10086,4,47,42,1724,corpus callosum,cc,CCCCCC,116.5,-30.5,3.8,1.03,0,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,43,145,415,8,48,42,1718,corpus callosum,cc,CCCCCC,30.6,-114.3,0.3,0.3,10,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,44,114,671,7,30,41,1826,corpus callosum,cc,CCCCCC,35.1,-78.8,0.4,0.23,13,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,45,126,870,7,28,42,1838,corpus callosum,cc,CCCCCC,39.4,-86.4,0.5,0.2,20,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,46,161,423,6,33,42,1808,corpus callosum,cc,CCCCCC,54.5,-106.3,0.5,0.2,11,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,47,243,342,8,40,42,1766,corpus callosum,cc,CCCCCC,55.2,-187.6,0.3,0.27,19,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,7,250,52,129,1879,8,40,42,1766,corpus callosum,cc,CCCCCC,33.8,-94.8,0.4,0.3,10,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,7,177,308,1,12,42,2184,corpus callosum,cc,CCCCCC,50,-127.1,0.4,0.67,55,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,8,86,3649,6,15,41,2166,corpus callosum,cc,CCCCCC,72.8,-12.9,5.6,0.3,8,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,12,87,9896,5,19,42,2142,corpus callosum,cc,CCCCCC,27.4,-59.3,0.5,0.23,11,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,15,194,284,1,23,42,2118,corpus callosum,cc,CCCCCC,60.9,-133.4,0.5,0.43,43,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,17,95,826,6,25,42,2106,corpus callosum,cc,CCCCCC,17.9,-77.2,0.2,0.27,11,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,22,110,451,5,31,42,2070,corpus callosum,cc,CCCCCC,31.8,-77.9,0.4,0.27,12,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,28,126,366,6,33,41,2058,corpus callosum,cc,CCCCCC,25.5,-100.5,0.3,0.43,10,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,29,161,126,7,33,42,2058,corpus callosum,cc,CCCCCC,30.5,-130.9,0.2,0.3,14,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,37,146,316,3,39,42,2022,corpus callosum,cc,CCCCCC,27.7,-118.1,0.2,0.37,13,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,8,250,42,218,230,4,41,42,2010,corpus callosum,cc,CCCCCC,47.1,-171.3,0.3,0.27,12,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,0,92,357,1,1,43,2500,Orbital area lateral part layer 6a,ORBl6a,248A5E,25.5,-66.7,0.4,0.73,22,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,9,250,11,179,212,1,9,41,2452,Orbital area lateral part layer 6a,ORBl6a,248A5E,38.3,-141.1,0.3,0.2,15,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,9,250,13,134,451,1,12,41,2434,corpus callosum,cc,CCCCCC,38.9,-94.8,0.4,0.67,51,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,17,88,1817,3,19,42,2392,corpus callosum,cc,CCCCCC,20.4,-67.8,0.3,0.33,12,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,19,97,1468,4,21,41,2380,corpus callosum,cc,CCCCCC,30.6,-66.7,0.5,0.7,43,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,20,58,319,1,22,43,2374,corpus callosum,cc,CCCCCC,16.7,-41.6,0.4,0.6,24,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,22,115,264,8,25,43,2356,corpus callosum,cc,CCCCCC,36.6,-78.7,0.5,0.67,49,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,24,69,369,4,31,42,2320,corpus callosum,cc,CCCCCC,16.6,-52.8,0.3,0.63,40,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,36,140,551,2,38,41,2278,corpus callosum,cc,CCCCCC,51.9,-87.9,0.6,0.2,13,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,52,180,426,3,40,42,2266,corpus callosum,cc,CCCCCC,39.4,-140.6,0.3,0.27,14,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,53,95,2399,2,42,41,2254,corpus callosum,cc,CCCCCC,78.8,-15.9,5,0.43,0,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,54,136,1542,3,42,41,2254,corpus callosum,cc,CCCCCC,27.8,-107.8,0.3,0.33,15,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,63,122,1656,1,48,42,2218,corpus callosum,cc,CCCCCC,39.4,-82.7,0.5,0.57,38,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,66,94,484,1,26,42,2350,corpus callosum,cc,CCCCCC,28.6,-65.4,0.4,0.7,30,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,68,84,496,2,32,41,2314,corpus callosum,cc,CCCCCC,23.1,-61.2,0.4,0.63,45,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,69,98,434,1,46,42,2230,corpus callosum,cc,CCCCCC,79.6,-18.9,4.2,0.83,0,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,70,132,512,1,47,42,2224,corpus callosum,cc,CCCCCC,101.7,-30,3.4,0.8,0,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,72,88,430,1,47,42,2224,corpus callosum,cc,CCCCCC,69.7,-18.3,3.8,0.83,0,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,76,80,492,1,22,42,2374,corpus callosum,cc,CCCCCC,23,-57,0.4,0.63,29,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,78,155,322,1,46,42,2230,corpus callosum,cc,CCCCCC,115.6,-39.1,3,0.87,3,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,79,160,424,1,48,42,2218,corpus callosum,cc,CCCCCC,121.6,-38,3.2,0.87,2,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,9,250,80,117,951,1,48,41,2218,corpus callosum,cc,CCCCCC,92,-25.1,3.7,0.83,0,0,cc,cc
ZYE_0008,11/04/2020,1,p1,0,10,250,3,149,81,7,1,42,2750,Orbital area lateral part layer 6a,ORBl6a,248A5E,37.6,-111.5,0.3,0.7,42,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,4,109,1572,3,2,42,2744,Orbital area lateral part layer 6a,ORBl6a,248A5E,43.1,-65.9,0.7,0.4,19,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,5,133,88,1,4,42,2732,Orbital area lateral part layer 6a,ORBl6a,248A5E,32.8,-100,0.3,0.7,37,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,6,96,706,7,4,43,2732,Orbital area lateral part layer 6a,ORBl6a,248A5E,30.7,-65.5,0.5,0.73,42,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,7,187,687,1,6,41,2720,Orbital area lateral part layer 6a,ORBl6a,248A5E,51.7,-135.1,0.4,0.63,43,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,9,185,194,2,8,42,2708,Orbital area lateral part layer 6a,ORBl6a,248A5E,44,-140.8,0.3,0.7,42,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,12,275,383,6,9,42,2702,Orbital area lateral part layer 6a,ORBl6a,248A5E,108.2,-167.2,0.6,0.73,47,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,13,231,63,1,12,41,2684,Orbital area lateral part layer 6a,ORBl6a,248A5E,62.8,-168.3,0.4,0.7,41,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,17,253,387,7,10,41,2696,Orbital area lateral part layer 6a,ORBl6a,248A5E,87.5,-165.8,0.5,0.73,46,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,18,241,276,1,16,42,2660,Orbital area lateral part layer 6a,ORBl6a,248A5E,68.3,-173,0.4,0.63,42,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,19,126,178,8,17,42,2654,Orbital area lateral part layer 6a,ORBl6a,248A5E,33.5,-92.6,0.4,0.7,28,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,20,241,123,1,17,41,2654,Orbital area lateral part layer 6a,ORBl6a,248A5E,63.8,-177.1,0.4,0.63,43,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,22,105,3287,2,27,41,2594,Orbital area lateral part layer 6a,ORBl6a,248A5E,15.1,-90,0.2,0.4,12,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,28,159,916,1,35,42,2546,Orbital area lateral part layer 6a,ORBl6a,248A5E,46,-113.4,0.4,0.63,50,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,35,129,143,2,39,41,2522,Orbital area lateral part layer 6a,ORBl6a,248A5E,109.7,-19.4,5.7,0.2,8,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,37,185,560,8,40,42,2516,Orbital area lateral part layer 6a,ORBl6a,248A5E,49.6,-135,0.4,0.83,42,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,38,102,1125,1,42,41,2504,Orbital area lateral part layer 6a,ORBl6a,248A5E,25,-76.9,0.3,0.73,28,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,39,92,3325,2,41,42,2510,Orbital area lateral part layer 6a,ORBl6a,248A5E,77.8,-14,5.5,0.17,7,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,44,101,2483,2,44,42,2492,Orbital area lateral part layer 6a,ORBl6a,248A5E,21.1,-80.3,0.3,0.3,9,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,45,143,217,3,46,42,2480,Orbital area lateral part layer 6a,ORBl6a,248A5E,30.7,-112.1,0.3,0.23,9,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,48,150,210,2,48,41,2468,Orbital area lateral part layer 6a,ORBl6a,248A5E,33.6,-116.4,0.3,0.27,9,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,10,250,54,83,1024,3,44,43,2492,Orbital area lateral part layer 6a,ORBl6a,248A5E,21.9,-61.2,0.4,0.73,47,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,0,149,2708,3,1,42,3000,Cortical subplate,CTXsp,8ADA87,43.2,-105.4,0.4,0.33,47,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,11,250,2,206,93,3,4,42,2982,Cortical subplate,CTXsp,8ADA87,62.5,-143.2,0.4,0.37,52,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,11,250,6,255,326,1,8,42,2958,Cortical subplate,CTXsp,8ADA87,67.6,-187.3,0.4,0.63,51,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,11,250,7,87,323,4,9,42,2952,Cortical subplate,CTXsp,8ADA87,23.9,-63.1,0.4,0.73,23,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,11,250,8,174,2822,8,7,42,2964,Cortical subplate,CTXsp,8ADA87,57.5,-116.8,0.5,0.3,57,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,11,250,13,202,214,8,10,42,2946,Cortical subplate,CTXsp,8ADA87,64.3,-137.5,0.5,0.3,69,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,11,250,14,251,245,1,9,42,2952,Cortical subplate,CTXsp,8ADA87,67.9,-183.3,0.4,0.67,54,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,11,250,18,159,339,6,17,42,2904,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,37.9,-121.2,0.3,0.77,34,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,19,216,89,7,17,42,2904,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,48.2,-167.3,0.3,0.57,27,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,20,352,98,6,19,43,2892,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,88.9,-263.3,0.3,0.3,52,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,21,622,368,5,20,42,2886,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,194.7,-427,0.5,0.27,65,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,23,137,982,1,23,46,2868,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,47.8,-88.8,0.5,0.73,50,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,24,579,1093,5,22,42,2874,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,192.8,-386,0.5,0.27,64,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,25,162,2423,6,23,42,2868,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,51.7,-110.2,0.5,0.7,54,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,30,646,1820,5,24,42,2862,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,214.8,-431.2,0.5,0.27,68,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,37,591,2714,5,25,42,2856,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,192.5,-398.4,0.5,0.27,66,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,38,509,161,5,28,43,2838,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,149.3,-360,0.4,0.3,56,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,41,704,634,5,27,41,2844,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,229.7,-474.7,0.5,0.27,68,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,45,138,1002,1,29,42,2832,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,41.7,-96.8,0.4,0.77,54,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,46,663,104,5,28,42,2838,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,214.2,-448.9,0.5,0.3,66,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,52,181,136,6,26,42,2850,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,55.5,-125.8,0.4,0.63,53,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,55,214,113,8,32,43,2814,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,42.5,-171.6,0.2,0.7,45,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,57,103,1633,5,37,42,2784,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,31.4,-71.7,0.4,0.7,45,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,58,192,575,8,36,41,2790,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,46,-146.5,0.3,0.7,46,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,60,100,315,1,39,42,2772,Orbital area lateral part layer 5,ORBl5,248A5E,31.7,-68.6,0.5,0.6,28,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,61,220,68,8,41,42,2760,Orbital area lateral part layer 5,ORBl5,248A5E,57.2,-162.9,0.4,0.63,51,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,62,190,127,1,42,40,2754,Orbital area lateral part layer 5,ORBl5,248A5E,55.6,-134.7,0.4,0.7,43,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,64,178,368,3,43,42,2748,Orbital area lateral part layer 6a,ORBl6a,248A5E,63.2,-114.6,0.6,0.43,27,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,65,203,317,8,43,42,2748,Orbital area lateral part layer 6a,ORBl6a,248A5E,53.4,-149.2,0.4,0.67,49,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,67,205,241,1,44,41,2742,Orbital area lateral part layer 6a,ORBl6a,248A5E,55.9,-149.3,0.4,0.73,43,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,73,202,1219,1,48,41,2718,Orbital area lateral part layer 6a,ORBl6a,248A5E,54.1,-148.1,0.4,0.73,43,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,74,160,420,1,28,42,2838,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,47.9,-112,0.4,0.77,33,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,75,107,266,8,33,42,2808,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,32.5,-74.2,0.4,0.73,44,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,76,68,189,8,38,42,2778,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,21.3,-47,0.5,0.9,44,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,80,104,1494,8,37,42,2784,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,33.3,-71.1,0.5,0.67,44,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,11,250,81,89,351,8,38,42,2778,Orbital area ventrolateral part layer 5,ORBvl5,248A5E,25.8,-63.5,0.4,0.7,37,0,ORB,ORB
ZYE_0008,11/04/2020,1,p1,0,12,250,1,131,691,5,1,42,3250,Striatum,STR,98D6F9,35,-95.9,0.4,0.83,43,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,12,250,8,110,906,7,8,42,3208,Striatum,STR,98D6F9,34.7,-75.1,0.5,0.73,51,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,12,250,12,335,76,7,8,42,3208,Striatum,STR,98D6F9,103.3,-231.6,0.4,0.8,55,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,12,250,20,310,416,7,13,42,3178,Cortical subplate,CTXsp,8ADA87,98.1,-211.9,0.5,0.77,56,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,21,369,67,7,11,42,3190,Caudoputamen,CP,98D6F9,105.6,-263.5,0.4,0.7,56,0,CP,CP
ZYE_0008,11/04/2020,1,p1,0,12,250,22,240,3981,8,11,42,3190,Caudoputamen,CP,98D6F9,80.5,-159.9,0.5,0.3,53,0,CP,CP
ZYE_0008,11/04/2020,1,p1,0,12,250,26,260,101,2,20,43,3136,Cortical subplate,CTXsp,8ADA87,71.6,-188.6,0.4,0.6,53,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,28,398,171,7,13,41,3178,Cortical subplate,CTXsp,8ADA87,117.8,-280.2,0.4,0.77,55,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,30,152,847,8,15,42,3166,Cortical subplate,CTXsp,8ADA87,31.6,-120.8,0.3,0.6,44,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,31,437,146,7,13,41,3178,Cortical subplate,CTXsp,8ADA87,132,-305.4,0.4,0.77,58,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,51,272,345,8,21,42,3130,Cortical subplate,CTXsp,8ADA87,60.1,-211.9,0.3,0.6,42,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,59,266,556,8,21,43,3130,Cortical subplate,CTXsp,8ADA87,56.6,-209.2,0.3,0.57,43,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,63,201,719,1,23,41,3118,Cortical subplate,CTXsp,8ADA87,58,-142.8,0.4,0.6,55,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,65,220,558,1,25,42,3106,Caudoputamen,CP,98D6F9,61.4,-158.4,0.4,0.6,53,0,CP,CP
ZYE_0008,11/04/2020,1,p1,0,12,250,74,115,115,4,34,42,3052,Cortical subplate,CTXsp,8ADA87,31.3,-83.9,0.4,0.57,52,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,82,234,324,3,38,42,3028,Cortical subplate,CTXsp,8ADA87,78.2,-155.6,0.5,0.33,46,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,88,200,500,7,43,43,2998,Cortical subplate,CTXsp,8ADA87,37.2,-163,0.2,1,30,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,89,220,422,7,42,42,3004,Cortical subplate,CTXsp,8ADA87,33.2,-186.4,0.2,1.07,30,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,90,207,3723,3,43,42,2998,Cortical subplate,CTXsp,8ADA87,64.3,-143.1,0.4,0.33,54,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,91,260,55,1,44,42,2992,Cortical subplate,CTXsp,8ADA87,64.9,-194.7,0.3,0.6,57,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,94,248,917,1,48,41,2968,Cortical subplate,CTXsp,8ADA87,62.1,-186.3,0.3,0.67,44,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,95,198,3753,8,48,41,2968,Cortical subplate,CTXsp,8ADA87,64.8,-133,0.5,0.33,44,0,CTXsp,CTXsp
ZYE_0008,11/04/2020,1,p1,0,12,250,96,97,492,8,4,43,3232,Striatum,STR,98D6F9,26.9,-70,0.4,0.6,31,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,12,250,97,68,1749,8,1,41,3250,Striatum,STR,98D6F9,15.5,-52.1,0.3,0.87,16,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,0,123,772,1,1,41,3500,Nucleus accumbens,ACB,80CDF8,34.3,-89,0.4,0.7,39,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,9,113,381,1,7,42,3464,Nucleus accumbens,ACB,80CDF8,31.3,-81.6,0.4,0.67,48,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,10,219,225,8,16,42,3410,Nucleus accumbens,ACB,80CDF8,69.7,-149.3,0.5,0.6,49,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,13,144,893,8,19,43,3392,Nucleus accumbens,ACB,80CDF8,30.6,-113.3,0.3,0.63,44,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,15,205,157,3,21,42,3380,Nucleus accumbens,ACB,80CDF8,55.7,-149.8,0.4,0.73,50,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,16,219,1982,5,21,41,3380,Nucleus accumbens,ACB,80CDF8,56.8,-162,0.4,0.77,46,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,19,138,414,5,31,43,3320,Nucleus accumbens,ACB,80CDF8,37.4,-100.1,0.4,0.63,41,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,21,91,2798,7,28,43,3338,Nucleus accumbens,ACB,80CDF8,22.2,-69,0.3,0.8,24,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,24,370,90,4,33,40,3308,Nucleus accumbens,ACB,80CDF8,96.3,-273.3,0.4,0.73,64,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,26,437,114,4,35,42,3296,Striatum,STR,98D6F9,114.4,-322.3,0.4,0.7,65,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,28,446,125,1,39,42,3272,Striatum,STR,98D6F9,108.1,-337.5,0.3,0.67,57,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,29,363,117,4,36,41,3290,Striatum,STR,98D6F9,96,-267.4,0.4,0.63,63,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,30,386,155,1,39,43,3272,Striatum,STR,98D6F9,96.8,-289.4,0.3,0.67,62,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,32,159,591,5,41,41,3260,Striatum,STR,98D6F9,45.6,-113.8,0.4,0.93,42,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,33,137,1238,6,40,42,3266,Striatum,STR,98D6F9,26.8,-109.8,0.2,0.57,20,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,35,100,848,8,41,42,3260,Striatum,STR,98D6F9,28.5,-71.4,0.4,0.67,35,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,39,146,3200,8,48,41,3218,Striatum,STR,98D6F9,54,-91.7,0.6,0.37,27,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,41,99,1021,6,48,42,3218,Striatum,STR,98D6F9,31.3,-67.8,0.5,0.63,45,0,STR,others
ZYE_0008,11/04/2020,1,p1,0,13,250,42,77,1963,1,18,41,3398,Nucleus accumbens,ACB,80CDF8,23.8,-53.7,0.4,0.73,30,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,13,250,43,103,364,1,21,42,3380,Nucleus accumbens,ACB,80CDF8,33.1,-70.3,0.5,0.63,40,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,14,250,1,93,1477,5,1,41,3750,Nucleus accumbens,ACB,80CDF8,22.7,-70.5,0.3,0.8,33,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,14,250,2,199,157,8,5,42,3726,Nucleus accumbens,ACB,80CDF8,46.1,-153,0.3,0.73,79,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,14,250,4,441,275,1,7,42,3714,Nucleus accumbens,ACB,80CDF8,115.7,-325.5,0.4,0.27,52,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,14,250,5,197,1672,8,7,42,3714,Nucleus accumbens,ACB,80CDF8,43.1,-153.7,0.3,0.67,75,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,14,250,6,582,367,1,9,39,3702,Nucleus accumbens,ACB,80CDF8,137.7,-443.8,0.3,0.23,62,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,14,250,7,597,1173,1,10,40,3696,Nucleus accumbens,ACB,80CDF8,149,-448.1,0.3,0.23,60,0,ACB,ACB
ZYE_0008,11/04/2020,1,p1,0,14,250,8,573,85,1,8,40,3708,Nucleus accumbens,ACB,80CDF8,136.3,-436.8,0.3,0.23,58,0,ACB,ACB
