MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,amp,SpikeN,posX,posY,peakt,ClusterDepth,peak,trough,PTratio,Sign,footprint,duration,CCFAcronym,CCFName,CCFColor,label,new_label,index,unique_list,artefacts,new_add,delete,keep
ZYE_0008,11/4/2020,1,p1,1,16,250,17,1453,817,5,9,43,4202,464.4,-988.6,0.5,1,61,0.43,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1647,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,19,1247,2100,4,11,42,4190,392.3,-855.1,0.5,1,60,0.4,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1648,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,21,393,22893,6,9,43,4202,126.4,-266.8,0.5,1,55,0.43,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1649,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,22,168,21178,6,9,42,4202,36.2,-131.7,0.3,1,22,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1650,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,23,119,17270,8,6,41,4220,40.1,-79.3,0.5,1,32,0.33,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1651,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,25,90,29127,4,10,46,4196,28.3,-61.8,0.5,1,31,0.83,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1652,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,27,1539,1366,4,11,42,4190,456.3,-1082.9,0.4,1,59,0.4,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1653,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,28,1551,1356,4,11,41,4190,469,-1081.6,0.4,1,60,0.43,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1654,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,30,1344,1270,5,10,42,4196,416.4,-927.3,0.4,1,59,0.4,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1655,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,32,1608,606,4,11,42,4190,484.7,-1122.8,0.4,1,58,0.4,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1656,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,33,1612,232,4,11,42,4190,482.4,-1130,0.4,1,58,0.43,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1657,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,37,146,28989,1,12,42,4184,47,-98.7,0.5,1,35,0.7,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1658,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,44,236,6755,1,20,42,4136,75.6,-160.5,0.5,1,65,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1659,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,45,389,3598,2,15,42,4166,126,-263.5,0.5,1,58,0.4,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1660,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,46,518,4363,4,14,42,4172,167.8,-350.2,0.5,1,71,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1661,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,47,151,1217,6,16,42,4160,25.1,-125.8,0.2,1,14,0.23,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1662,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,49,294,3510,8,17,42,4154,93.1,-200.6,0.5,1,60,0.3,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1663,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,51,150,455,7,16,42,4160,45.4,-104.4,0.4,1,12,0.23,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1664,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,54,660,177,8,16,43,4160,207.6,-452.4,0.5,1,70,0.33,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1665,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,55,247,886,1,18,42,4148,89.1,-157.8,0.6,1,18,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1666,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,57,127,3727,7,17,42,4154,27.4,-99.7,0.3,1,10,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1667,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,60,130,400,2,19,42,4142,26.4,-103.5,0.3,1,12,0.27,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1668,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,61,146,796,2,19,42,4142,103.9,-41.6,2.5,0,14,0.33,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1669,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,62,245,546,5,20,42,4136,89.1,-155.4,0.6,1,16,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1670,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,63,195,1015,7,18,41,4148,51.9,-143.5,0.4,1,12,0.23,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1671,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,64,144,1819,2,21,41,4130,116.9,-27.2,4.3,0,14,0.4,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1672,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,68,280,1315,5,20,42,4136,102.4,-177.2,0.6,1,16,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1673,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,69,293,1294,5,20,42,4136,103.7,-189.7,0.5,1,15,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1674,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,71,103,2952,8,20,40,4136,69.8,-33,2.1,0,13,0.57,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1675,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,72,344,5436,8,19,42,4142,107.7,-236.5,0.5,1,64,0.4,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1676,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,75,143,893,1,21,46,4130,109.2,-34,3.2,0,10,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1677,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,76,183,573,2,21,42,4130,42.9,-140.4,0.3,1,20,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1678,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,86,222,967,1,22,42,4124,45.9,-176.4,0.3,1,20,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1679,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,88,442,4891,1,23,42,4118,133.7,-308.3,0.4,1,69,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1680,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,89,117,1550,3,23,46,4118,85.6,-31.6,2.7,0,12,0.47,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1681,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,94,465,3035,8,25,42,4106,154.4,-310.3,0.5,1,67,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1682,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,101,123,4784,3,25,44,4106,88,-35.4,2.5,0,13,0.47,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1683,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,102,142,551,1,24,40,4112,116.7,-25.7,4.5,0,29,0.47,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1684,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,104,340,567,8,25,42,4106,276,-64.3,4.3,0,27,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1685,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,105,162,87,3,26,43,4100,119.3,-43.2,2.8,0,13,0.43,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1686,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,106,188,391,4,26,42,4100,46.8,-140.7,0.3,1,15,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1687,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,111,325,18890,8,25,42,4106,91.4,-233.3,0.4,1,65,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1688,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,114,104,3763,8,29,42,4082,19.5,-84.3,0.2,1,14,0.23,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1689,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,115,274,15062,1,34,42,4052,81.3,-192.3,0.4,1,55,0.3,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1690,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,119,326,6061,8,35,42,4046,90.3,-236,0.4,1,44,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1691,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,122,572,6092,8,36,42,4040,188.6,-383.6,0.5,1,60,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1692,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,129,399,2961,2,41,42,4010,130.8,-268.6,0.5,1,66,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1693,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,130,438,81,2,42,43,4004,147.8,-289.8,0.5,1,64,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1694,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,131,284,1545,8,43,42,3998,83.8,-200.4,0.4,1,55,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1695,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,133,203,12160,1,48,42,3968,72.2,-131.1,0.6,1,52,0.17,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1696,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,135,160,12243,5,47,42,3974,48.4,-111.3,0.4,1,51,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1697,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,141,115,8051,1,6,41,4220,24.4,-90.9,0.3,1,26,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1698,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,143,180,320,1,6,42,4220,65.5,-114.6,0.6,1,39,0.53,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1699,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,150,181,596,4,16,42,4160,45.1,-136,0.3,1,37,0.33,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1700,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,151,199,301,4,15,42,4166,46.8,-151.7,0.3,1,46,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1701,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,152,109,1060,1,17,46,4154,85.1,-24.3,3.5,0,14,0.47,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1702,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,160,162,751,2,21,42,4130,44.7,-117.4,0.4,1,12,0.23,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1703,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,163,217,3304,5,23,42,4118,70.9,-146.4,0.5,1,59,0.43,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1704,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,164,141,8461,8,23,41,4118,46.9,-93.8,0.5,1,41,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1705,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,167,188,577,7,26,45,4100,143,-45.2,3.2,0,22,0.47,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1706,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,168,107,6089,7,28,42,4088,36.1,-70.9,0.5,1,52,0.37,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1707,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,176,199,640,8,46,42,3980,54.5,-144.9,0.4,1,47,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1708,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,184,202,563,1,6,41,4220,63.9,-137.9,0.5,1,56,0.4,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1709,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,186,193,720,1,7,42,4214,62.9,-130.4,0.5,1,66,0.3,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1710,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,201,466,164,8,34,41,4052,158.8,-307.2,0.5,1,65,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1711,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,206,744,496,5,9,42,4202,249.9,-494.6,0.5,1,54,0.43,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1712,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,210,166,343,4,19,42,4142,28.8,-136.8,0.2,1,10,0.27,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1713,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,212,208,3905,7,19,42,4142,30.3,-178.1,0.2,1,10,0.3,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1714,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,215,203,27220,1,48,41,3968,77.2,-126.2,0.6,1,44,0.17,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1715,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,221,218,987,7,20,42,4136,33.6,-184.3,0.2,1,15,0.2,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,VPL,VPL,1716,1,0,0,0,1
ZYE_0008,11/4/2020,1,p1,1,16,250,228,175,8843,8,34,41,4052,59,-116.3,0.5,1,53,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,1717,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,1,300,54,141,558,3,25,42,406,37.5,-103.9,0.4,1,30,0.77,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,1718,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,1,300,55,335,222,1,24,41,412,65.5,-269.6,0.2,1,41,0.3,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,1719,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,1,300,59,106,1182,3,25,45,406,30.6,-75.6,0.4,1,29,1,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,1720,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,1,300,63,227,1001,2,25,42,406,53,-174.2,0.3,1,38,0.5,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,1721,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,1,300,110,320,723,6,46,42,280,95.9,-224.2,0.4,1,43,0.9,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,1722,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,1,300,130,100,317,8,48,42,268,25.7,-74.5,0.3,1,25,0.3,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,1723,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,1,300,138,109,376,8,48,41,268,33.1,-76.3,0.4,1,30,0.53,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,1724,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,1,300,139,117,674,2,24,41,412,31.6,-85.8,0.4,1,40,0.83,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,1725,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,2,300,1,88,1057,1,5,41,776,27.5,-60.3,0.5,1,32,0.3,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1726,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,2,300,11,104,179,1,23,41,668,25.2,-79.2,0.3,1,23,0.23,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1727,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,2,300,12,156,2437,1,25,39,656,59.7,-96,0.6,1,39,0.37,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1728,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,2,300,19,168,226,1,31,42,620,55.9,-112.5,0.5,1,73,0.63,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1729,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,2,300,24,84,672,8,39,44,572,38.7,-45.3,0.9,1,14,0.33,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1730,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,2,300,32,49,624,8,41,42,560,21,-28.1,0.7,1,8,0.77,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1731,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,2,300,41,43,510,8,41,42,560,15.2,-27.6,0.6,1,7,0.8,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1732,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,2,300,43,87,568,8,41,41,560,39.4,-47.6,0.8,1,14,0.73,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1733,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,3,300,3,131,163,1,3,41,1038,31.5,-99.8,0.3,1,37,0.6,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1734,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,3,300,6,86,1025,8,7,41,1014,17.7,-68.2,0.3,1,32,1.03,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1735,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,3,300,16,106,642,1,43,42,798,27.1,-79.1,0.3,1,41,0.27,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1736,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,3,300,26,103,342,8,19,41,942,34.5,-68.3,0.5,1,33,0.57,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1737,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,1,98,841,6,1,41,1300,24.8,-73.5,0.3,1,59,0.97,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1738,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,5,95,160,8,5,41,1276,18.8,-76.3,0.2,1,47,0.57,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1739,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,6,86,731,8,12,41,1234,29.9,-56.4,0.5,1,38,0.73,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1740,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,12,83,893,6,29,41,1132,21,-62.2,0.3,1,41,0.87,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1741,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,15,172,1294,1,37,41,1084,55.8,-116.5,0.5,1,38,0.87,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1742,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,22,46,430,1,1,42,1300,15.1,-30.5,0.5,1,9,0.83,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1743,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,23,93,889,1,1,42,1300,23,-70,0.3,1,32,0.63,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1744,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,28,93,306,8,27,41,1144,31.1,-61.6,0.5,1,24,0.33,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1745,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,4,300,29,57,735,8,33,45,1108,17.9,-39.2,0.5,1,14,0.57,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,1746,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,6,127,127,8,10,43,1496,40.6,-86.2,0.5,1,46,0.87,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1747,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,9,152,117,1,16,42,1460,39.1,-112.9,0.3,1,48,0.7,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1748,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,20,275,116,2,23,42,1418,53,-222.4,0.2,1,41,0.9,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1749,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,22,171,1978,8,26,41,1400,48.7,-122.8,0.4,1,46,0.87,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1750,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,23,156,1801,5,27,41,1394,31.6,-124.3,0.3,1,43,0.63,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1751,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,26,148,546,1,33,41,1358,52.8,-94.9,0.6,1,38,0.27,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1752,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,28,203,227,8,32,41,1364,42.6,-160.8,0.3,1,52,0.9,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1753,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,30,163,64,6,37,41,1334,46.1,-117.4,0.4,1,42,0.83,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1754,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,31,192,135,8,37,42,1334,54.1,-137.6,0.4,1,42,0.9,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1755,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,34,255,185,1,38,41,1328,67.1,-188.2,0.4,1,42,0.47,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1756,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,36,149,657,6,40,41,1316,38.4,-110.2,0.3,1,50,0.7,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1757,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,37,198,923,1,40,42,1316,41.3,-156.5,0.3,1,44,0.43,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1758,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,5,300,40,105,124,7,46,40,1280,30.3,-75.1,0.4,1,29,1.1,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1759,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,6,300,9,168,1084,1,15,41,1716,36.3,-131.3,0.3,1,37,0.6,FRP6a,Frontal pole layer 6a,268F45,FRP6a,others,1760,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,6,300,13,95,148,8,27,41,1644,28,-67.2,0.4,1,44,0.7,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1761,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,6,300,14,69,1916,1,29,41,1632,24.4,-44.8,0.5,1,24,0.83,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1762,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,6,300,15,105,363,2,34,42,1602,29.5,-75.4,0.4,1,49,0.77,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1763,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,6,300,25,60,1754,1,48,40,1518,18.7,-41.8,0.4,1,29,0.97,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1764,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,6,300,30,87,823,1,5,41,1776,23.7,-63.6,0.4,1,23,0.77,FRP6a,Frontal pole layer 6a,268F45,FRP6a,others,1765,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,7,300,2,222,5151,5,4,42,2032,65.5,-156,0.4,1,60,0.23,ORBl6a,Orbital area lateral part layer 6a,248A5E,ORB,ORB,1766,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,7,300,9,323,75,3,40,42,1816,104,-218.9,0.5,1,72,0.23,ORBl6a,Orbital area lateral part layer 6a,248A5E,ORB,ORB,1767,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,7,300,12,201,154,5,43,41,1798,61.6,-139.4,0.4,1,34,0.7,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,1768,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,7,300,24,122,336,8,30,42,1876,39.6,-82.6,0.5,1,33,0.8,ORBl6a,Orbital area lateral part layer 6a,248A5E,ORB,ORB,1769,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,7,300,25,372,12464,4,38,42,1828,110,-262.4,0.4,1,48,0.2,ORBl6a,Orbital area lateral part layer 6a,248A5E,ORB,ORB,1770,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,8,300,4,166,777,2,7,42,2264,53.3,-112.4,0.5,1,40,0.2,ORBl6a,Orbital area lateral part layer 6a,248A5E,ORB,ORB,1771,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,8,300,7,54,431,8,10,41,2246,13.2,-40.9,0.3,1,21,0.6,ORBl6a,Orbital area lateral part layer 6a,248A5E,ORB,ORB,1772,1,0,0,0,1
SM_0001,11/9/2020,16,p7,1,8,300,8,172,1381,5,11,42,2240,51.7,-120,0.4,1,55,0.8,ORBl6a,Orbital area lateral part layer 6a,248A5E,ORB,ORB,1773,1,0,0,0,1
