MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,amp,SpikeN,posX,posY,peakt,ClusterDepth,CCFCoord_1,CCFCoord_2,CCFCoord_3,CCFName,CCFAcronym,CCFColor,peak,trough,PTratio,duration,footprint,label,artefacts,duration_AS
ZYE_0008,11/4/2020,1,p1,1,16,250,13,252,36033,7,7,42,4214,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,42.1902,-209.547,0.201340034,0.17,37,VPL,0,0.17
ZYE_0008,11/4/2020,1,p1,1,16,250,14,264,3582,5,9,41,4202,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,92.87928,-170.79192,0.543815422,0.47,66,VPL,0,0.43
ZYE_0008,11/4/2020,1,p1,1,16,250,16,311,375,7,8,42,4208,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,52.0884,-259.272,0.200902527,0.2,35,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,17,1453,817,5,9,43,4202,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,464.44086,-988.58214,0.469805028,0.43,61,VPL,0,0.43
ZYE_0008,11/4/2020,1,p1,1,16,250,19,1247,2100,4,11,42,4190,196,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,392.30802,-855.07578,0.458799125,0.4,60,VPL,0,0.4
ZYE_0008,11/4/2020,1,p1,1,16,250,21,393,22893,6,9,43,4202,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,126.36,-266.8302,0.47355959,0.4,55,VPL,0,0.43
ZYE_0008,11/4/2020,1,p1,1,16,250,22,168,21178,6,9,42,4202,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,36.17172,-131.74668,0.274555078,0.17,22,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,23,119,17270,8,6,41,4220,198,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,40.11462,-79.29558,0.505887213,0.3,32,VPL,0,0.33
ZYE_0008,11/4/2020,1,p1,1,16,250,25,90,29127,4,10,46,4196,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,28.28358,-61.80642,0.457615568,-0.17,31,VPL,0,0.83
ZYE_0008,11/4/2020,1,p1,1,16,250,27,1539,1366,4,11,42,4190,196,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,456.25554,-1082.87946,0.421335483,0.4,59,VPL,0,0.4
ZYE_0008,11/4/2020,1,p1,1,16,250,28,1551,1356,4,11,41,4190,196,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,469.0413,-1081.6299,0.43364306,0.43,60,VPL,0,0.43
ZYE_0008,11/4/2020,1,p1,1,16,250,30,1344,1270,5,10,42,4196,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,416.36322,-927.33498,0.448989016,0.43,59,VPL,0,0.4
ZYE_0008,11/4/2020,1,p1,1,16,250,32,1608,606,4,11,42,4190,196,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,484.72866,-1122.78114,0.431721413,0.4,58,VPL,0,0.4
ZYE_0008,11/4/2020,1,p1,1,16,250,33,1612,232,4,11,42,4190,196,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,482.3559,-1129.9743,0.426873337,0.43,58,VPL,0,0.43
ZYE_0008,11/4/2020,1,p1,1,16,250,37,146,28989,1,12,42,4184,196,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,46.97082,-98.67078,0.476035763,0.7,35,VPL,0,0.7
ZYE_0008,11/4/2020,1,p1,1,16,250,44,236,6755,1,20,42,4136,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,75.60774,-160.45146,0.471218772,0.37,65,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,45,389,3598,2,15,42,4166,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,126.01836,-263.47464,0.478294078,0.37,58,VPL,0,0.4
ZYE_0008,11/4/2020,1,p1,1,16,250,46,518,4363,4,14,42,4172,196,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,167.7897,-350.2161,0.479103331,0.37,71,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,47,151,1217,6,16,42,4160,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,25.14564,-125.78436,0.199910704,0.23,14,VPL,0,0.23
ZYE_0008,11/4/2020,1,p1,1,16,250,49,294,3510,8,17,42,4154,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,93.0618,-200.5614,0.464006534,0.3,60,VPL,0,0.3
ZYE_0008,11/4/2020,1,p1,1,16,250,51,150,455,7,16,42,4160,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,45.37728,-104.40612,0.434622798,0.2,12,VPL,0,0.23
ZYE_0008,11/4/2020,1,p1,1,16,250,54,660,177,8,16,43,4160,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,207.558,-452.439,0.458753556,0.33,70,VPL,0,0.33
ZYE_0008,11/4/2020,1,p1,1,16,250,55,247,886,1,18,42,4148,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,89.09082,-157.77918,0.564655108,0.17,18,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,57,127,3727,7,17,42,4154,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,27.37098,-99.73782,0.274429299,0.2,10,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,60,130,400,2,19,42,4142,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,26.36946,-103.50054,0.254776062,-0.1,12,VPL,0,0.27
ZYE_0008,11/4/2020,1,p1,1,16,250,61,146,796,2,19,42,4142,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,103.91706,-41.60754,2.497553568,-0.37,7,VPL,0,0.3
ZYE_0008,11/4/2020,1,p1,1,16,250,62,245,546,5,20,42,4136,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,89.12826,-155.40174,0.573534505,0.2,16,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,63,195,1015,7,18,41,4148,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,51.93864,-143.49816,0.361946383,0.23,12,VPL,0,0.23
ZYE_0008,11/4/2020,1,p1,1,16,250,64,144,1819,2,21,41,4130,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,116.93682,-27.23058,4.294319842,-0.4,13,VPL,0,0.3
ZYE_0008,11/4/2020,1,p1,1,16,250,68,280,1315,5,20,42,4136,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,102.41712,-177.18948,0.578009033,0.2,16,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,69,293,1294,5,20,42,4136,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,103.65498,-189.73422,0.546316737,0.2,15,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,71,103,2952,8,20,40,4136,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,69.76242,-33.03378,2.11185096,-0.6,10,VPL,0,0.33
ZYE_0008,11/4/2020,1,p1,1,16,250,72,344,5436,8,19,42,4142,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,107.72424,-236.46636,0.455558414,0.4,64,VPL,0,0.4
ZYE_0008,11/4/2020,1,p1,1,16,250,75,143,893,1,21,46,4130,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,109.15164,-33.96276,3.213862478,-0.37,12,VPL,0,0.23
ZYE_0008,11/4/2020,1,p1,1,16,250,76,183,573,2,21,42,4130,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,42.94134,-140.35086,0.305957085,0.37,20,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,86,222,967,1,22,42,4124,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,45.93186,-176.36814,0.260431731,0.37,20,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,88,442,4891,1,23,42,4118,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,133.6959,-308.3301,0.433612871,0.37,69,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,89,117,1550,3,23,46,4118,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,85.5738,-31.6368,2.704881657,-0.47,13,VPL,0,0.27
ZYE_0008,11/4/2020,1,p1,1,16,250,94,465,3035,8,25,42,4106,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,154.3815,-310.2723,0.497567782,0.37,67,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,101,123,4784,3,25,44,4106,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,88.00038,-35.43462,2.483457703,-0.43,11,VPL,0,0.23
ZYE_0008,11/4/2020,1,p1,1,16,250,102,142,551,1,24,40,4112,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,116.74494,-25.66746,4.54836357,-0.47,13,VPL,0,0.23
ZYE_0008,11/4/2020,1,p1,1,16,250,104,340,567,8,25,42,4106,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,276.03108,-64.29852,4.292961642,-0.4,8,VPL,0,0.9
ZYE_0008,11/4/2020,1,p1,1,16,250,105,162,87,3,26,43,4100,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,119.2646897,-43.16358621,2.763085743,-0.43,13,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,106,188,391,4,26,42,4100,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,46.7883,-140.7393,0.332446587,0.2,15,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,111,325,18890,8,25,42,4106,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,91.37232,-233.27928,0.391686394,0.37,65,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,114,104,3763,8,29,42,4082,192,295,255,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,19.48752,-84.26808,0.231256248,0.2,14,VPM,0,0.23
ZYE_0008,11/4/2020,1,p1,1,16,250,115,274,15062,1,34,42,4052,191,295,255,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,81.2799,-192.2895,0.422695467,0.3,55,VPM,0,0.3
ZYE_0008,11/4/2020,1,p1,1,16,250,119,326,6061,8,35,42,4046,190,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,90.29592,-235.99368,0.382620077,0.33,44,VPM,0,0.33
ZYE_0008,11/4/2020,1,p1,1,16,250,122,572,6092,8,36,42,4040,190,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,188.61102,-383.58918,0.491700574,0.33,60,VPM,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,129,399,2961,2,41,42,4010,189,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,130.83876,-268.55244,0.487200042,0.37,66,VPM,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,130,438,81,2,42,43,4004,189,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,147.8042222,-289.8046667,0.510013258,0.37,64,VPM,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,131,284,1545,8,43,42,3998,188,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,83.772,-200.4444,0.417931357,0.3,55,VPM,0,0.33
ZYE_0008,11/4/2020,1,p1,1,16,250,133,203,12160,1,48,42,3968,187,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,72.16092,-131.06808,0.550560594,0.13,52,VPM,0,0.17
ZYE_0008,11/4/2020,1,p1,1,16,250,135,160,12243,5,47,42,3974,187,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,48.43566,-111.26934,0.435301045,0.43,51,VPM,0,0.43
ZYE_0008,11/4/2020,1,p1,1,16,250,141,115,8051,1,6,41,4220,198,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,24.35706,-90.91134,0.267921032,0.2,26,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,143,180,320,1,6,42,4220,198,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,65.47086,-114.61554,0.571221494,0.53,39,VPL,0,0.53
ZYE_0008,11/4/2020,1,p1,1,16,250,150,181,596,4,16,42,4160,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,45.09882,-136.04058,0.331510054,0.33,37,VPL,0,0.33
ZYE_0008,11/4/2020,1,p1,1,16,250,151,199,301,4,15,42,4166,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,46.79532,-151.73028,0.308411215,0.37,46,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,152,109,1060,1,17,46,4154,195,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,85.08942,-24.25878,3.507572104,-0.47,8,VPL,0,0.17
ZYE_0008,11/4/2020,1,p1,1,16,250,160,162,751,2,21,42,4130,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,44.6823,-117.4095,0.380568012,0.2,12,VPL,0,0.23
ZYE_0008,11/4/2020,1,p1,1,16,250,163,217,3304,5,23,42,4118,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,70.85286,-146.39274,0.483991624,0.4,59,VPL,0,0.43
ZYE_0008,11/4/2020,1,p1,1,16,250,164,141,8461,8,23,41,4118,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,46.92402,-93.82698,0.500112228,0.4,41,VPL,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,167,188,577,7,26,45,4100,193,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,142.99038,-45.16902,3.165673729,-0.47,7,VPL,0,0.77
ZYE_0008,11/4/2020,1,p1,1,16,250,168,107,6089,7,28,42,4088,192,295,255,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,36.12492,-70.93008,0.509303246,0.37,52,VPM,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,176,199,640,8,46,42,3980,188,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,54.50094,-144.91386,0.376091976,0.33,47,VPM,0,0.33
ZYE_0008,11/4/2020,1,p1,1,16,250,184,202,563,1,6,41,4220,198,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,63.9054,-137.8962,0.46343119,0.37,56,VPL,0,0.4
ZYE_0008,11/4/2020,1,p1,1,16,250,186,193,720,1,7,42,4214,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,62.92962,-130.42458,0.482498161,0.33,66,VPL,0,0.3
ZYE_0008,11/4/2020,1,p1,1,16,250,201,466,164,8,34,41,4052,191,295,255,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,158.84388,-307.19052,0.517085879,0.37,65,VPM,0,0.37
ZYE_0008,11/4/2020,1,p1,1,16,250,206,744,496,5,9,42,4202,197,295,256,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,249.91668,-494.55432,0.505337169,0.43,54,VPL,0,0.43
ZYE_0008,11/4/2020,1,p1,1,16,250,210,166,343,4,19,42,4142,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,28.76796,-136.83384,0.210240099,0.3,10,VPL,0,0.27
ZYE_0008,11/4/2020,1,p1,1,16,250,212,208,3905,7,19,42,4142,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,30.31704,-178.08336,0.170240723,0.27,10,VPL,0,0.3
ZYE_0008,11/4/2020,1,p1,1,16,250,215,203,27220,1,48,41,3968,187,296,254,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,77.17788,-126.19152,0.611593235,0.17,44,VPM,0,0.17
ZYE_0008,11/4/2020,1,p1,1,16,250,221,218,987,7,20,42,4136,194,295,255,Ventral posterolateral nucleus of the thalamus,VPL,FF8084,33.59772,-184.27968,0.182319179,0.2,15,VPL,0,0.2
ZYE_0008,11/4/2020,1,p1,1,16,250,228,175,8843,8,34,41,4052,191,295,255,Ventral posteromedial nucleus of the thalamus,VPM,FF8084,59.0382,-116.3214,0.507543754,0.37,53,VPM,0,0.37
SM_0001,11/9/2020,16,p7,1,1,300,54,141,558,3,25,42,406,73,175,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,37.45872,-103.90068,0.360524301,0.77,30,MO,0,0.77
SM_0001,11/9/2020,16,p7,1,1,300,55,335,222,1,24,41,412,74,175,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,65.45214,-269.58906,0.242784852,0.33,41,MO,0,0.3
SM_0001,11/9/2020,16,p7,1,1,300,59,106,1182,3,25,45,406,73,175,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,30.60486,-75.56094,0.405035459,0.7,29,MO,0,1
SM_0001,11/9/2020,16,p7,1,1,300,63,227,1001,2,25,42,406,73,175,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,52.96824,-174.24576,0.303985819,0.47,38,MO,0,0.5
SM_0001,11/9/2020,16,p7,1,1,300,110,320,723,6,46,42,280,68,175,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,95.9166,-224.1954,0.427825905,0.9,43,MO,0,0.9
SM_0001,11/9/2020,16,p7,1,1,300,130,100,317,8,48,42,268,68,175,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,25.66512,-74.46348,0.344667211,0.3,25,MO,0,0.3
SM_0001,11/9/2020,16,p7,1,1,300,138,109,376,8,48,41,268,68,175,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,33.13674,-76.32846,0.43413348,0.57,30,MO,0,0.53
SM_0001,11/9/2020,16,p7,1,1,300,139,117,674,2,24,41,412,74,175,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,31.60404,-85.79376,0.368372245,0.87,40,MO,0,0.83
SM_0001,11/9/2020,16,p7,1,2,300,1,88,1057,1,5,41,776,88,173,397,Secondary motor area layer 5,MOs5,1F9D5A,27.51138,-60.33222,0.455998138,0.3,32,MO,0,0.3
SM_0001,11/9/2020,16,p7,1,2,300,11,104,179,1,23,41,668,84,174,397,Secondary motor area layer 5,MOs5,1F9D5A,25.20648,-79.18092,0.318340327,0.27,23,MO,0,0.23
SM_0001,11/9/2020,16,p7,1,2,300,12,156,2437,1,25,39,656,83,174,397,Secondary motor area layer 5,MOs5,1F9D5A,59.67702,-96.02658,0.621463557,0.33,39,MO,0,0.37
SM_0001,11/9/2020,16,p7,1,2,300,19,168,226,1,31,42,620,82,174,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,55.92834,-112.45806,0.497326203,0.67,73,MO,0,0.63
SM_0001,11/9/2020,16,p7,1,2,300,24,84,672,8,39,44,572,80,174,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,38.74104,-45.31176,0.854988639,0.37,14,MO,0,0.33
SM_0001,11/9/2020,16,p7,1,2,300,32,49,624,8,41,42,560,80,174,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,21.00384,-28.13616,0.746506986,0.77,8,MO,0,0.77
SM_0001,11/9/2020,16,p7,1,2,300,41,43,510,8,41,42,560,80,174,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,15.20532,-27.56988,0.551519267,0.8,7,MO,0,0.8
SM_0001,11/9/2020,16,p7,1,2,300,43,87,568,8,41,41,560,80,174,397,Secondary motor area layer 2/3,MOs2/3,1F9D5A,39.429,-47.5956,0.828416912,0.73,14,MO,0,0.73
SM_0001,11/9/2020,16,p7,1,3,300,3,131,163,1,3,41,1038,99,172,397,Secondary motor area layer 5,MOs5,1F9D5A,31.48236,-99.79164,0.315480936,0.6,37,MO,0,0.6
SM_0001,11/9/2020,16,p7,1,3,300,6,86,1025,8,7,41,1014,98,172,397,Secondary motor area layer 5,MOs5,1F9D5A,17.6553,-68.2461,0.258700497,1.13,32,MO,0,1.03
SM_0001,11/9/2020,16,p7,1,3,300,16,106,642,1,43,42,798,89,173,397,Secondary motor area layer 5,MOs5,1F9D5A,27.10656,-79.10604,0.342661066,0.23,41,MO,0,0.27
SM_0001,11/9/2020,16,p7,1,3,300,26,103,342,8,19,41,942,95,172,397,Secondary motor area layer 5,MOs5,1F9D5A,34.48224,-68.31396,0.504761252,0.57,33,MO,0,0.57
SM_0001,11/9/2020,16,p7,1,4,300,1,98,841,6,1,41,1300,109,171,397,Primary motor area Layer 5,MOp5,1F9D5A,24.83676,-73.46664,0.338068544,0.97,59,MO,0,0.97
SM_0001,11/9/2020,16,p7,1,4,300,5,95,160,8,5,41,1276,108,171,397,Primary motor area Layer 5,MOp5,1F9D5A,18.75978,-76.29102,0.245897617,0.57,47,MO,0,0.57
SM_0001,11/9/2020,16,p7,1,4,300,6,86,731,8,12,41,1234,106,171,397,Secondary motor area layer 5,MOs5,1F9D5A,29.94264,-56.35656,0.531307092,0.77,38,MO,0,0.73
SM_0001,11/9/2020,16,p7,1,4,300,12,83,893,6,29,41,1132,102,171,397,Secondary motor area layer 5,MOs5,1F9D5A,20.97108,-62.19252,0.337196177,0.87,41,MO,0,0.87
SM_0001,11/9/2020,16,p7,1,4,300,15,172,1294,1,37,41,1084,100,172,397,Secondary motor area layer 5,MOs5,1F9D5A,55.77156,-116.49924,0.47872896,-0.2,38,MO,0,0.87
SM_0001,11/9/2020,16,p7,1,4,300,22,46,430,1,1,42,1300,109,171,397,Primary motor area Layer 5,MOp5,1F9D5A,15.11406,-30.53934,0.494904605,0.83,9,MO,0,0.83
SM_0001,11/9/2020,16,p7,1,4,300,23,93,889,1,1,42,1300,109,171,397,Primary motor area Layer 5,MOp5,1F9D5A,22.98114,-69.96366,0.328472524,0.63,32,MO,0,0.63
SM_0001,11/9/2020,16,p7,1,4,300,28,93,306,8,27,41,1144,103,171,397,Secondary motor area layer 5,MOs5,1F9D5A,31.1103,-61.6005,0.505033238,0.3,24,MO,0,0.33
SM_0001,11/9/2020,16,p7,1,4,300,29,57,735,8,33,45,1108,101,172,397,Secondary motor area layer 5,MOs5,1F9D5A,17.89164,-39.22776,0.456096397,0.57,14,MO,0,0.57
SM_0001,11/9/2020,16,p7,1,5,300,6,127,127,8,10,43,1496,117,170,398,Primary motor area Layer 6a,MOp6a,1F9D5A,40.6107,-86.1705,0.471283096,0.87,46,MO,0,0.87
SM_0001,11/9/2020,16,p7,1,5,300,9,152,117,1,16,42,1460,115,170,398,Primary motor area Layer 6a,MOp6a,1F9D5A,39.0897,-112.8699,0.346325282,0.7,48,MO,0,0.7
SM_0001,11/9/2020,16,p7,1,5,300,20,275,116,2,23,42,1418,114,170,398,Primary motor area Layer 6a,MOp6a,1F9D5A,52.99632,-222.35148,0.238344804,0.9,41,MO,0,0.9
SM_0001,11/9/2020,16,p7,1,5,300,22,171,1978,8,26,41,1400,113,170,398,Primary motor area Layer 6a,MOp6a,1F9D5A,48.71178,-122.78682,0.396718312,0.87,46,MO,0,0.87
SM_0001,11/9/2020,16,p7,1,5,300,23,156,1801,5,27,41,1394,113,170,398,Primary motor area Layer 6a,MOp6a,1F9D5A,31.5549,-124.2657,0.253930892,0.67,43,MO,0,0.63
SM_0001,11/9/2020,16,p7,1,5,300,26,148,546,1,33,41,1358,111,170,398,Primary motor area Layer 5,MOp5,1F9D5A,52.81146,-94.91274,0.556421193,0.3,38,MO,0,0.27
SM_0001,11/9/2020,16,p7,1,5,300,28,203,227,8,32,41,1364,112,170,398,Primary motor area Layer 5,MOp5,1F9D5A,42.5997,-160.8399,0.264857787,0.8,52,MO,0,0.9
SM_0001,11/9/2020,16,p7,1,5,300,30,163,64,6,37,41,1334,110,171,398,Primary motor area Layer 5,MOp5,1F9D5A,46.1199375,-117.351,0.393008475,0.8,42,MO,0,0.83
SM_0001,11/9/2020,16,p7,1,5,300,31,192,135,8,37,42,1334,110,171,398,Primary motor area Layer 5,MOp5,1F9D5A,54.09144,-137.64816,0.392968856,0.9,42,MO,0,0.9
SM_0001,11/9/2020,16,p7,1,5,300,34,255,185,1,38,41,1328,110,171,398,Primary motor area Layer 5,MOp5,1F9D5A,67.14864,-188.23896,0.356720203,0.47,42,MO,0,0.47
SM_0001,11/9/2020,16,p7,1,5,300,36,149,657,6,40,41,1316,110,171,398,Primary motor area Layer 5,MOp5,1F9D5A,38.4228,-110.1906,0.34869399,0.77,50,MO,0,0.7
SM_0001,11/9/2020,16,p7,1,5,300,37,198,923,1,40,42,1316,110,171,398,Primary motor area Layer 5,MOp5,1F9D5A,41.32908,-156.49452,0.264092826,0.43,44,MO,0,0.43
SM_0001,11/9/2020,16,p7,1,5,300,40,105,124,7,46,40,1280,108,171,397,Primary motor area Layer 5,MOp5,1F9D5A,30.33108,-75.08592,0.403951633,1.1,29,MO,0,1.1
SM_0001,11/9/2020,16,p7,1,6,300,9,168,1084,1,15,41,1716,126,169,398,Primary motor area Layer 6a,MOp6a,1F9D5A,36.29574,-131.34186,0.276345561,0.77,37,MO,0,0.6
SM_0001,11/9/2020,16,p7,1,6,300,13,95,148,8,27,41,1644,123,169,398,Primary motor area Layer 6a,MOp6a,1F9D5A,27.963,-67.1814,0.416231278,0.63,44,MO,0,0.7
SM_0001,11/9/2020,16,p7,1,6,300,14,69,1916,1,29,41,1632,122,169,398,Primary motor area Layer 6a,MOp6a,1F9D5A,24.39918,-44.84142,0.544121484,0.83,24,MO,0,0.83
SM_0001,11/9/2020,16,p7,1,6,300,15,105,363,2,34,42,1602,121,169,398,Primary motor area Layer 6a,MOp6a,1F9D5A,29.50272,-75.37608,0.391406929,0.77,49,MO,0,0.77
SM_0001,11/9/2020,16,p7,1,6,300,25,60,1754,1,48,40,1518,118,170,398,Primary motor area Layer 6a,MOp6a,1F9D5A,18.68958,-41.75262,0.44762652,0.83,29,MO,0,0.97
SM_0001,11/9/2020,16,p7,1,6,300,30,87,823,1,5,41,1776,128,169,398,Primary motor area Layer 6a,MOp6a,1F9D5A,23.68782,-63.64098,0.37221017,0.77,23,MO,0,0.77
SM_0001,11/9/2020,16,p7,1,7,300,2,222,5151,5,4,42,2032,137,167,398,Agranular insular area dorsal part layer 6a,AId6a,219866,65.48724,-156.04056,0.419680883,0.23,60,AId6a,0,0.23
SM_0001,11/9/2020,16,p7,1,7,300,9,323,75,3,40,42,1816,130,168,398,Primary motor area Layer 6a,MOp6a,1F9D5A,104.02392,-218.86488,0.475288315,0.23,72,MO,0,0.23
SM_0001,11/9/2020,16,p7,1,7,300,12,201,154,5,43,41,1798,129,168,398,Primary motor area Layer 6a,MOp6a,1F9D5A,61.6122,-139.3938,0.442001007,0.7,34,MO,0,0.7
SM_0001,11/9/2020,16,p7,1,7,300,24,122,336,8,30,42,1876,132,168,398,Primary motor area Layer 6a,MOp6a,1F9D5A,39.57174,-82.57626,0.479214486,0.8,33,MO,0,0.8
SM_0001,11/9/2020,16,p7,1,7,300,25,372,12464,4,38,42,1828,130,168,398,Primary motor area Layer 6a,MOp6a,1F9D5A,110.03148,-262.40292,0.41932262,0.2,48,MO,0,0.2
SM_0001,11/9/2020,16,p7,1,8,300,4,166,777,2,7,42,2264,146,166,398,Agranular insular area ventral part layer 6a,AIv6a,219866,53.34264,-112.42296,0.474481725,0.2,40,AIv6a,0,0.2
SM_0001,11/9/2020,16,p7,1,8,300,7,54,431,8,10,41,2246,146,166,398,Agranular insular area ventral part layer 6a,AIv6a,219866,13.16952,-40.88448,0.322115385,0.7,21,AIv6a,0,0.6
